,song,analysis_url,track_href,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,global,global_100,global_top,popularity
476,Most Girls,https://api.spotify.com/v1/audio-analysis/10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/tracks/10GJQkjRJcZhGTLagFOC62,spotify:track:10GJQkjRJcZhGTLagFOC62,Hailee Steinfeld,0.0485,0.76,204400,0.588,0.0,9,0.0847,-7.0820000000000025,1,0.0775,102.97399999999999,0.384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,79
477,"Let Me Go (with Alesso, Florida Georgia Line & watt)",https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,Hailee Steinfeld,0.032,0.667,174800,0.726,0.0,8,0.0745,-4.172,1,0.054000000000000006,103.001,0.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,88
478,Reggaetón Lento (Bailemos),https://api.spotify.com/v1/audio-analysis/3AEZUABDXNtecAOSC1qTfo,https://api.spotify.com/v1/tracks/3AEZUABDXNtecAOSC1qTfo,spotify:track:3AEZUABDXNtecAOSC1qTfo,CNCO,0.4,0.7609999999999999,222560,0.838,0.0,4,0.17600000000000002,-3.073,0,0.0502,93.97399999999999,0.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,81
479,Hey DJ,https://api.spotify.com/v1/audio-analysis/209gZgcfLq2aUuu51vOWBl,https://api.spotify.com/v1/tracks/209gZgcfLq2aUuu51vOWBl,spotify:track:209gZgcfLq2aUuu51vOWBl,CNCO,0.0309,0.792,205520,0.8190000000000001,0.0,5,0.389,-5.4179999999999975,1,0.0867,89.98,0.433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,83
480,Otra Vez (feat. J Balvin),https://api.spotify.com/v1/audio-analysis/3QwBODjSEzelZyVjxPOHdq,https://api.spotify.com/v1/tracks/3QwBODjSEzelZyVjxPOHdq,spotify:track:3QwBODjSEzelZyVjxPOHdq,Zion & Lennox,0.0559,0.8320000000000001,209453,0.772,0.0004860000000000001,10,0.44,-5.428999999999999,1,0.1,96.016,0.7040000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,81
481,Malibu,https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,spotify:track:1UZOjK1BwmwWU14Erba9CZ,Miley Cyrus,0.0767,0.573,231907,0.7809999999999999,2.64e-05,8,0.0813,-6.4060000000000015,1,0.0555,139.934,0.34299999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,82
482,Party In The U.S.A.,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,Miley Cyrus,0.00124,0.45399999999999996,202067,0.708,0.000181,10,0.0679,-4.526,0,0.0675,192.18,0.483,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,75
483,Wrecking Ball,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,Miley Cyrus,0.40700000000000003,0.53,221360,0.42200000000000004,0.0,5,0.107,-6.2620000000000005,1,0.0342,119.964,0.349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,74
484,All Night,https://api.spotify.com/v1/audio-analysis/0dXNQ8dckG4eYfEtq9zcva,https://api.spotify.com/v1/tracks/0dXNQ8dckG4eYfEtq9zcva,spotify:track:0dXNQ8dckG4eYfEtq9zcva,The Vamps,0.0038,0.5379999999999999,197640,0.8170000000000001,0.0,8,0.33,-5.202000000000001,1,0.0366,145.005,0.47600000000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,72
485,Hear Me Now,https://api.spotify.com/v1/audio-analysis/6OnYQKTc5fbSGbIpaH4KxL,https://api.spotify.com/v1/tracks/6OnYQKTc5fbSGbIpaH4KxL,spotify:track:6OnYQKTc5fbSGbIpaH4KxL,Alok,0.537,0.7879999999999999,192846,0.43,0.0026100000000000003,11,0.0936,-7.7570000000000014,1,0.0419,121.99600000000001,0.461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,76
486,Your Song,https://api.spotify.com/v1/audio-analysis/4c2W3VKsOFoIg2SFaO6DY5,https://api.spotify.com/v1/tracks/4c2W3VKsOFoIg2SFaO6DY5,spotify:track:4c2W3VKsOFoIg2SFaO6DY5,Rita Ora,0.158,0.855,180757,0.624,0.0,1,0.0513,-4.093,1,0.0488,117.959,0.9620000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,85
487,Friends (with BloodPop®),https://api.spotify.com/v1/audio-analysis/7iNIg7XDEaYECfWD5dJ9Va,https://api.spotify.com/v1/tracks/7iNIg7XDEaYECfWD5dJ9Va,spotify:track:7iNIg7XDEaYECfWD5dJ9Va,Justin Bieber,0.00398,0.7440000000000001,189467,0.752,0.0,8,0.307,-5.316,1,0.0368,104.99,0.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,78
488,Bad Things (with Camila Cabello),https://api.spotify.com/v1/audio-analysis/1KzGj3xvi9IiY05kBlkm2G,https://api.spotify.com/v1/tracks/1KzGj3xvi9IiY05kBlkm2G,spotify:track:1KzGj3xvi9IiY05kBlkm2G,Machine Gun Kelly,0.192,0.677,239293,0.6940000000000001,0.0,2,0.17800000000000002,-4.752,1,0.128,137.847,0.287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,75
489,Body Like A Back Road,https://api.spotify.com/v1/audio-analysis/7mldq42yDuxiUNn08nvzHO,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,spotify:track:7mldq42yDuxiUNn08nvzHO,Sam Hunt,0.46299999999999997,0.731,165387,0.469,1.04e-06,5,0.10300000000000001,-7.226,1,0.0326,98.963,0.631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,82
490,Fight Song,https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr,spotify:track:37f4ITSlgPX81ad2EvmVQr,Rachel Platten,0.0549,0.564,204013,0.7140000000000001,0.0,7,0.155,-4.987,1,0.129,175.924,0.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,78
491,NO,https://api.spotify.com/v1/audio-analysis/0l0CvurVUrr2w3Jj1hOVFc,https://api.spotify.com/v1/tracks/0l0CvurVUrr2w3Jj1hOVFc,spotify:track:0l0CvurVUrr2w3Jj1hOVFc,Meghan Trainor,0.0125,0.557,213507,0.8009999999999999,1.66e-06,1,0.737,-3.602,0,0.218,92.135,0.654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,74
492,Fresh Eyes,https://api.spotify.com/v1/audio-analysis/7gg8MoGsKe1dRnSvxVpP00,https://api.spotify.com/v1/tracks/7gg8MoGsKe1dRnSvxVpP00,spotify:track:7gg8MoGsKe1dRnSvxVpP00,Andy Grammer,0.581,0.825,198899,0.495,4.01e-05,7,0.145,-8.446,1,0.0351,122.052,0.8809999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,64
493,Dusk Till Dawn - Radio Edit,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,0.10099999999999999,0.258,239000,0.4370000000000001,1.27e-06,11,0.106,-6.593,0,0.039,180.043,0.0967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,True,False,92
494,Ghost,https://api.spotify.com/v1/audio-analysis/4z7gh3aIZV9arbL9jJSc5J,https://api.spotify.com/v1/tracks/4z7gh3aIZV9arbL9jJSc5J,spotify:track:4z7gh3aIZV9arbL9jJSc5J,Ella Henderson,0.0457,0.68,213213,0.84,8.38e-06,9,0.14300000000000002,-3.823,1,0.0415,104.985,0.46799999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,55
495,History,https://api.spotify.com/v1/audio-analysis/0HMjXBAZmSYOTTi33WpMso,https://api.spotify.com/v1/tracks/0HMjXBAZmSYOTTi33WpMso,spotify:track:0HMjXBAZmSYOTTi33WpMso,One Direction,0.0352,0.655,187427,0.6990000000000001,0.0,11,0.064,-4.421,1,0.0493,86.704,0.802,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,74
496,"Sit Still, Look Pretty",https://api.spotify.com/v1/audio-analysis/0EGuSSpuu9wmHCtvb4PdLO,https://api.spotify.com/v1/tracks/0EGuSSpuu9wmHCtvb4PdLO,spotify:track:0EGuSSpuu9wmHCtvb4PdLO,Daya,0.141,0.657,202221,0.7390000000000001,0.0,2,0.17800000000000002,-4.081,1,0.27399999999999997,181.99400000000003,0.5429999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,71
497,Sorry Not Sorry,https://api.spotify.com/v1/audio-analysis/3Du2K5dLzmduCNp6uwuaL0,https://api.spotify.com/v1/tracks/3Du2K5dLzmduCNp6uwuaL0,spotify:track:3Du2K5dLzmduCNp6uwuaL0,Demi Lovato,0.0223,0.7020000000000001,203760,0.635,0.0,11,0.28300000000000003,-6.9170000000000025,0,0.265,144.004,0.873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,83
498,Please Don't Go,https://api.spotify.com/v1/audio-analysis/3cNjgVBKTJ1SvKhunrCdVy,https://api.spotify.com/v1/tracks/3cNjgVBKTJ1SvKhunrCdVy,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,Joel Adams,0.0118,0.513,210580,0.768,1.9399999999999997e-05,4,0.294,-4.868,0,0.0587,84.264,0.235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,77
499,Touch,https://api.spotify.com/v1/audio-analysis/6oG7bmUn7ws0qYEJ0eEbeG,https://api.spotify.com/v1/tracks/6oG7bmUn7ws0qYEJ0eEbeG,spotify:track:6oG7bmUn7ws0qYEJ0eEbeG,Little Mix,0.032,0.607,213307,0.718,0.0,4,0.40299999999999997,-4.095,1,0.0978,101.821,0.551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,78
500,Shout Out to My Ex,https://api.spotify.com/v1/audio-analysis/1pwo8l3Ko7idwaz4LVUEC4,https://api.spotify.com/v1/tracks/1pwo8l3Ko7idwaz4LVUEC4,spotify:track:1pwo8l3Ko7idwaz4LVUEC4,Little Mix,0.0239,0.773,246240,0.747,8.23e-06,5,0.11,-4.061,1,0.0889,126.014,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,79
501,Steal My Girl,https://api.spotify.com/v1/audio-analysis/2Bs4jQEGMycglOfWPBqrVG,https://api.spotify.com/v1/tracks/2Bs4jQEGMycglOfWPBqrVG,spotify:track:2Bs4jQEGMycglOfWPBqrVG,One Direction,0.00433,0.536,228133,0.768,0.0,10,0.114,-5.9479999999999995,0,0.0347,77.217,0.545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,71
502,Bad Liar,https://api.spotify.com/v1/audio-analysis/2fZQIJew3nkNe99s2PKzul,https://api.spotify.com/v1/tracks/2fZQIJew3nkNe99s2PKzul,spotify:track:2fZQIJew3nkNe99s2PKzul,Selena Gomez,0.177,0.95,214648,0.41200000000000003,0.0,1,0.077,-6.5920000000000005,1,0.0731,121.01899999999999,0.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,76
503,The Heart Wants What It Wants,https://api.spotify.com/v1/audio-analysis/2dRvMEW4EwySxRUtEamSfG,https://api.spotify.com/v1/tracks/2dRvMEW4EwySxRUtEamSfG,spotify:track:2dRvMEW4EwySxRUtEamSfG,Selena Gomez,0.0545,0.616,227360,0.778,0.0,7,0.142,-4.927,0,0.0387,83.065,0.655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,69
504,Money Longer,https://api.spotify.com/v1/audio-analysis/0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/tracks/0B8QzDH7YWih85V5SEMnyJ,spotify:track:0B8QzDH7YWih85V5SEMnyJ,Lil Uzi Vert,0.0541,0.795,198944,0.568,0.0,5,0.10800000000000001,-7.817,0,0.142,136.173,0.478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,81
505,You Was Right,https://api.spotify.com/v1/audio-analysis/2ANLarE8yHVsLWW21nj79M,https://api.spotify.com/v1/tracks/2ANLarE8yHVsLWW21nj79M,spotify:track:2ANLarE8yHVsLWW21nj79M,Lil Uzi Vert,0.069,0.843,163944,0.359,0.0,0,0.12,-7.4170000000000025,1,0.461,81.98700000000002,0.156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,78
506,Magnolia,https://api.spotify.com/v1/audio-analysis/1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/tracks/1e1JKLEDKP7hEQzJfNAgPl,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,Playboi Carti,0.012,0.7909999999999999,181812,0.586,0.0,11,0.46,-7.372000000000001,0,0.29,163.029,0.413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,81
507,Slippery (feat. Gucci Mane),https://api.spotify.com/v1/audio-analysis/6p8NuHm8uCGnn2Dtbtf7zE,https://api.spotify.com/v1/tracks/6p8NuHm8uCGnn2Dtbtf7zE,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,Migos,0.307,0.92,304041,0.674,0.0,1,0.10400000000000001,-5.662000000000001,0,0.264,141.967,0.741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,86
508,T-Shirt,https://api.spotify.com/v1/audio-analysis/7KOlJ92bu51cltsD9KU5I7,https://api.spotify.com/v1/tracks/7KOlJ92bu51cltsD9KU5I7,spotify:track:7KOlJ92bu51cltsD9KU5I7,Migos,0.242,0.865,242407,0.687,0.0,10,0.158,-3.7439999999999998,0,0.217,139.023,0.486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,82
509,When We Were Young,https://api.spotify.com/v1/audio-analysis/7IWkJwX9C0J7tHurTD7ViL,https://api.spotify.com/v1/tracks/7IWkJwX9C0J7tHurTD7ViL,spotify:track:7IWkJwX9C0J7tHurTD7ViL,Adele,0.348,0.381,290907,0.594,0.0,3,0.0925,-5.97,1,0.0486,143.86,0.273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,74
510,Water Under the Bridge,https://api.spotify.com/v1/audio-analysis/4vb4mFvYsr2h6enhjJsq9Y,https://api.spotify.com/v1/tracks/4vb4mFvYsr2h6enhjJsq9Y,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,Adele,0.0189,0.596,240427,0.838,1.5399999999999998e-05,5,0.10800000000000001,-6.52,0,0.0704,94.98200000000001,0.47200000000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,73
511,Rolling in the Deep,https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X,spotify:track:1CkvWZme3pRgbzaxZnTl5X,Adele,0.131,0.7290000000000001,228293,0.7559999999999999,0.0,8,0.0527,-5.119,1,0.0294,104.945,0.522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,74
512,Set Fire to the Rain,https://api.spotify.com/v1/audio-analysis/3CKCZ9pfwAfoMZlMncA1Nc,https://api.spotify.com/v1/tracks/3CKCZ9pfwAfoMZlMncA1Nc,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,Adele,0.003820000000000001,0.61,241693,0.6829999999999999,1.79e-06,2,0.125,-3.8789999999999996,0,0.0253,108.00299999999999,0.466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,74
513,Dive,https://api.spotify.com/v1/audio-analysis/51ChrwmUPDJvedPQnIU8Ls,https://api.spotify.com/v1/tracks/51ChrwmUPDJvedPQnIU8Ls,spotify:track:51ChrwmUPDJvedPQnIU8Ls,Ed Sheeran,0.355,0.7609999999999999,238440,0.386,0.0,4,0.0953,-6.1579999999999995,1,0.0399,134.94299999999998,0.526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,84
514,Happier,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,spotify:track:2RttW7RAu5nOAfq6YFvApB,Ed Sheeran,0.536,0.522,207520,0.385,0.0,0,0.135,-7.355,1,0.0288,89.792,0.23600000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,86
515,Traicionera,https://api.spotify.com/v1/audio-analysis/79Jhw5xn4gGn6PZak275gg,https://api.spotify.com/v1/tracks/79Jhw5xn4gGn6PZak275gg,spotify:track:79Jhw5xn4gGn6PZak275gg,Sebastian Yatra,0.14300000000000002,0.7829999999999999,228467,0.6729999999999999,0.0,11,0.21600000000000005,-4.938,1,0.0536,91.0,0.6579999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,75
516,Vacaciones,https://api.spotify.com/v1/audio-analysis/1rXojdsUqqxGj2WCmJGWHP,https://api.spotify.com/v1/tracks/1rXojdsUqqxGj2WCmJGWHP,spotify:track:1rXojdsUqqxGj2WCmJGWHP,Wisin,0.24600000000000002,0.777,238813,0.9109999999999999,0.0,6,0.257,-3.2230000000000003,0,0.17300000000000001,96.01700000000001,0.7040000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,78
517,Superheroes,https://api.spotify.com/v1/audio-analysis/37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/tracks/37sINbJZcFdHFAsVNsPq1i,spotify:track:37sINbJZcFdHFAsVNsPq1i,The Script,0.0021899999999999997,0.491,245467,0.885,0.0,3,0.0741,-4.121,1,0.0395,166.99200000000005,0.6409999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,74
518,My Songs Know What You Did In The Dark (Light Em Up),https://api.spotify.com/v1/audio-analysis/7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/tracks/7s0lDK7y3XLmI7tcsRAbW0,spotify:track:7s0lDK7y3XLmI7tcsRAbW0,Fall Out Boy,0.0313,0.561,186827,0.927,2.34e-05,9,0.529,-4.374,0,0.0619,152.011,0.5529999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,72
519,I Write Sins Not Tragedies,https://api.spotify.com/v1/audio-analysis/4bPQs0PHn4xbipzdPfn6du,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,spotify:track:4bPQs0PHn4xbipzdPfn6du,Panic! At The Disco,0.0938,0.5670000000000001,187613,0.795,0.0,9,0.114,-4.985,0,0.134,170.06,0.635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,76
520,First Time,https://api.spotify.com/v1/audio-analysis/2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/tracks/2Gl0FzuLxflY6nPifJp5Dr,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,Kygo,0.19699999999999998,0.633,193511,0.5920000000000001,0.0,0,0.099,-7.245,0,0.11199999999999999,90.066,0.679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,82
521,Let You Down,https://api.spotify.com/v1/audio-analysis/52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/tracks/52okn5MNA47tk87PeZJLEL,spotify:track:52okn5MNA47tk87PeZJLEL,NF,0.298,0.6559999999999999,212120,0.721,0.0,5,0.17300000000000001,-5.665,0,0.122,148.066,0.46799999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,88
522,Mayores,https://api.spotify.com/v1/audio-analysis/7JNh1cfm0eXjqFVOzKLyau,https://api.spotify.com/v1/tracks/7JNh1cfm0eXjqFVOzKLyau,spotify:track:7JNh1cfm0eXjqFVOzKLyau,Becky G,0.141,0.743,202453,0.855,0.0045,5,0.099,-3.9760000000000004,0,0.0436,96.98899999999999,0.871,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,90
523,Se Preparó,https://api.spotify.com/v1/audio-analysis/1m69ELEgE6k5ZWsap40ozt,https://api.spotify.com/v1/tracks/1m69ELEgE6k5ZWsap40ozt,spotify:track:1m69ELEgE6k5ZWsap40ozt,Ozuna,0.222,0.7390000000000001,188080,0.821,9.6e-06,1,0.311,-4.2330000000000005,1,0.0852,171.077,0.693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,88
524,Tú Foto,https://api.spotify.com/v1/audio-analysis/5zSOVwaY3sVjnmLhuEfsuf,https://api.spotify.com/v1/tracks/5zSOVwaY3sVjnmLhuEfsuf,spotify:track:5zSOVwaY3sVjnmLhuEfsuf,Ozuna,0.16399999999999998,0.748,193227,0.565,0.0016899999999999999,7,0.10300000000000001,-5.895,1,0.0476,175.92,0.812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,78
525,Criminal,https://api.spotify.com/v1/audio-analysis/6Za3190Sbw39BBC77WSS1C,https://api.spotify.com/v1/tracks/6Za3190Sbw39BBC77WSS1C,spotify:track:6Za3190Sbw39BBC77WSS1C,Natti Natasha,0.03,0.8140000000000001,232550,0.813,9.329999999999999e-05,2,0.255,-3.023,0,0.0561,79.997,0.8390000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,93
526,Don't,https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,spotify:track:3pXF1nA74528Edde4of9CC,Bryson Tiller,0.222,0.765,198293,0.35600000000000004,0.0,11,0.0963,-5.556,0,0.196,97.001,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,82
527,Exchange,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,Bryson Tiller,0.10800000000000001,0.53,194613,0.433,0.0,6,0.135,-10.597999999999999,1,0.185,160.14,0.27399999999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,82
528,God's Plan,https://api.spotify.com/v1/audio-analysis/2XW4DbS6NddZxRPm5rMCeY,https://api.spotify.com/v1/tracks/2XW4DbS6NddZxRPm5rMCeY,spotify:track:2XW4DbS6NddZxRPm5rMCeY,Drake,0.0244,0.753,198960,0.45399999999999996,5.6200000000000004e-05,7,0.498,-9.488,1,0.0963,77.17,0.344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,100
529,Meant to Be (feat. Florida Georgia Line),https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,Bebe Rexha,0.047,0.643,163870,0.7829999999999999,0.0,10,0.083,-6.4579999999999975,1,0.0856,154.084,0.579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,96
530,I Got You,https://api.spotify.com/v1/audio-analysis/6DOBk1Pxe7q8YFI9Ozbrb3,https://api.spotify.com/v1/tracks/6DOBk1Pxe7q8YFI9Ozbrb3,spotify:track:6DOBk1Pxe7q8YFI9Ozbrb3,Bebe Rexha,0.0481,0.606,191800,0.889,3.56e-06,9,0.0933,-4.782,0,0.0519,97.988,0.337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,71
531,The Sound Of Silence,https://api.spotify.com/v1/audio-analysis/0eZBeB2xFIS65jQHerispi,https://api.spotify.com/v1/tracks/0eZBeB2xFIS65jQHerispi,spotify:track:0eZBeB2xFIS65jQHerispi,Disturbed,0.46799999999999997,0.322,248467,0.28,1.1e-06,6,0.102,-9.367,0,0.0281,85.794,0.175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,72
532,Psycho (feat. Ty Dolla $ign),https://api.spotify.com/v1/audio-analysis/65NwOZqoXny4JxqAPlfxRF,https://api.spotify.com/v1/tracks/65NwOZqoXny4JxqAPlfxRF,spotify:track:65NwOZqoXny4JxqAPlfxRF,Post Malone,0.5660000000000001,0.74,220880,0.5579999999999999,0.0,8,0.11199999999999999,-8.115,1,0.102,140.05700000000002,0.42100000000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,94
533,The Cure,https://api.spotify.com/v1/audio-analysis/34oB5r0lcN3fYWCs2uA1k5,https://api.spotify.com/v1/tracks/34oB5r0lcN3fYWCs2uA1k5,spotify:track:34oB5r0lcN3fYWCs2uA1k5,Lady Gaga,0.0808,0.695,211364,0.4970000000000001,0.0,8,0.0852,-4.8839999999999995,1,0.0362,99.97200000000001,0.537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,73
534,Poker Face,https://api.spotify.com/v1/audio-analysis/0WfKDYeUAoLA3vdvLKKWMW,https://api.spotify.com/v1/tracks/0WfKDYeUAoLA3vdvLKKWMW,spotify:track:0WfKDYeUAoLA3vdvLKKWMW,Lady Gaga,0.139,0.846,237200,0.815,2.19e-06,4,0.131,-4.512,1,0.0761,118.999,0.831,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,69
535,Bad Romance,https://api.spotify.com/v1/audio-analysis/5P5cGNzqh6A353N3ShDK6Y,https://api.spotify.com/v1/tracks/5P5cGNzqh6A353N3ShDK6Y,spotify:track:5P5cGNzqh6A353N3ShDK6Y,Lady Gaga,0.00305,0.6970000000000001,294573,0.9209999999999999,3.65e-05,0,0.0831,-3.75,1,0.0391,118.99,0.721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,70
536,Million Reasons,https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo,https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo,spotify:track:7dZ1Odmx9jWIweQSatnRqo,Lady Gaga,0.4370000000000001,0.665,205280,0.424,0.0,0,0.107,-7.837999999999999,1,0.0444,129.911,0.134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,75
537,Just Dance,https://api.spotify.com/v1/audio-analysis/6HkjpGIOHv4y0IBAxUbE5z,https://api.spotify.com/v1/tracks/6HkjpGIOHv4y0IBAxUbE5z,spotify:track:6HkjpGIOHv4y0IBAxUbE5z,Lady Gaga,0.0337,0.8220000000000001,241933,0.753,1.76e-05,1,0.218,-4.499,0,0.0332,118.98200000000001,0.7090000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,65
538,What About Us,https://api.spotify.com/v1/audio-analysis/0Qh38w01QRXK6KHIv0e3hb,https://api.spotify.com/v1/tracks/0Qh38w01QRXK6KHIv0e3hb,spotify:track:0Qh38w01QRXK6KHIv0e3hb,P!nk,0.0285,0.489,269600,0.588,2.11e-06,1,0.0906,-6.1770000000000005,1,0.0507,113.617,0.187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,True,False,82
