,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,song,artist,genre
99,0.395,https://api.spotify.com/v1/audio-analysis/6oDPg7fXW3Ug3KmbafrXzA,0.466,223240,0.403,6oDPg7fXW3Ug3KmbafrXzA,0.0,5,0.111,-6.142,1,0.0337,119.81,4,https://api.spotify.com/v1/tracks/6oDPg7fXW3Ug3KmbafrXzA,audio_features,spotify:track:6oDPg7fXW3Ug3KmbafrXzA,0.337,63,Wrecking Ball,Miley Cyrus,pop
0,0.00704,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,0.698,326467,0.732,5Z01UMMf7V1o0MzF86s6WJ,0.000647,2,0.359,-4.522,1,0.266,171.431,4,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,0.0689,79,Lose Yourself - Soundtrack Version,Eminem,hip hop
1,0.346,https://api.spotify.com/v1/audio-analysis/1qHaLcG3LOeh6ZB8vii5ZZ,0.778,242733,0.547,1qHaLcG3LOeh6ZB8vii5ZZ,0.000302,2,0.132,-7.273,1,0.0489,95.002,4,https://api.spotify.com/v1/tracks/1qHaLcG3LOeh6ZB8vii5ZZ,audio_features,spotify:track:1qHaLcG3LOeh6ZB8vii5ZZ,0.441,57,Just Give Me a Reason,P!nk,r&b
2,0.0236,https://api.spotify.com/v1/audio-analysis/1BZG99C7Co1r6QUC3zaS59,0.671,229080,0.596,1BZG99C7Co1r6QUC3zaS59,0.0,11,0.228,-4.005,0,0.031,98.025,4,https://api.spotify.com/v1/tracks/1BZG99C7Co1r6QUC3zaS59,audio_features,spotify:track:1BZG99C7Co1r6QUC3zaS59,0.444,70,Same Old Love,Selena Gomez,pop
3,0.892,https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB,0.559,285040,0.33,4kflIGfjdZJW4ot2ioixTB,0.0,9,0.0975,-8.251,1,0.0285,135.109,4,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,audio_features,spotify:track:4kflIGfjdZJW4ot2ioixTB,0.285,79,Someone Like You,Adele,pop
4,0.0372,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,0.719,237627,0.671,13P5rwmk2EsoFRIz9UCeh9,8.21e-06,8,0.12,-6.279,1,0.0336,130.027,4,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,audio_features,spotify:track:13P5rwmk2EsoFRIz9UCeh9,0.786,72,Cool Kids,Echosmith,pop
5,0.304,https://api.spotify.com/v1/audio-analysis/6eLrCtqlpjroAkES2EHCx0,0.818,235382,0.67,6eLrCtqlpjroAkES2EHCx0,1.22e-06,8,0.0601,-4.451,0,0.0472,119.988,4,https://api.spotify.com/v1/tracks/6eLrCtqlpjroAkES2EHCx0,audio_features,spotify:track:6eLrCtqlpjroAkES2EHCx0,0.939,45,Sing,Ed Sheeran,pop
6,0.0181,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc,0.528,176658,0.852,0ct6r3EGTcMLPtrXHDvVjc,0.0,6,0.242,-5.294,1,0.0435,126.012,4,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,audio_features,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,0.647,66,The Nights,Avicii,electronic
7,0.0525,https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,0.715,207333,0.655,5HQVUIKwCEXpe7JIHyY734,0.0,0,0.115,-6.425,1,0.137,95.078,4,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,audio_features,spotify:track:5HQVUIKwCEXpe7JIHyY734,0.531,78,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,hip hop
8,0.0109,https://api.spotify.com/v1/audio-analysis/6ol4ZSifr7r3Lb2a9L5ZAB,0.781,193467,0.599,6ol4ZSifr7r3Lb2a9L5ZAB,1.12e-06,7,0.109,-6.501,1,0.0436,120.053,4,https://api.spotify.com/v1/tracks/6ol4ZSifr7r3Lb2a9L5ZAB,audio_features,spotify:track:6ol4ZSifr7r3Lb2a9L5ZAB,0.608,58,Call Me Maybe,Carly Rae Jepsen,pop
9,0.0234,https://api.spotify.com/v1/audio-analysis/0uZ0orE84drZZzPKxCWSmR,0.455,267693,0.786,0uZ0orE84drZZzPKxCWSmR,0.0,1,0.145,-5.16,1,0.0338,103.172,4,https://api.spotify.com/v1/tracks/0uZ0orE84drZZzPKxCWSmR,audio_features,spotify:track:0uZ0orE84drZZzPKxCWSmR,0.416,12,Little Talks,Of Monsters and Men,folk
10,0.141,https://api.spotify.com/v1/audio-analysis/6splO3UF8hSmK33y5fJTNk,0.669,242440,0.747,6splO3UF8hSmK33y5fJTNk,0.0,6,0.185,-7.108,1,0.0428,122.531,4,https://api.spotify.com/v1/tracks/6splO3UF8hSmK33y5fJTNk,audio_features,spotify:track:6splO3UF8hSmK33y5fJTNk,0.483,68,Lay It All On Me (feat. Ed Sheeran),Rudimental,electronic
11,0.0716,https://api.spotify.com/v1/audio-analysis/1wYZZtamWTQAoj8B812uKQ,0.375,199453,0.822,1wYZZtamWTQAoj8B812uKQ,0.0,0,0.0694,-4.029,1,0.167,123.363,4,https://api.spotify.com/v1/tracks/1wYZZtamWTQAoj8B812uKQ,audio_features,spotify:track:1wYZZtamWTQAoj8B812uKQ,0.353,71,Here,Alessia Cara,pop
12,0.0499,https://api.spotify.com/v1/audio-analysis/7l94dyN2hX9c6wWcZQuOGJ,0.672,235947,0.605,7l94dyN2hX9c6wWcZQuOGJ,0.0,7,0.357,-5.353,1,0.0378,134.015,3,https://api.spotify.com/v1/tracks/7l94dyN2hX9c6wWcZQuOGJ,audio_features,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,0.297,73,Dangerous Woman,Ariana Grande,pop
13,0.555,https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k,0.635,217419,0.691,5KONnBIQ9LqCxyeSPin26k,0.0,0,0.097,-4.862,1,0.258,82.142,4,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,audio_features,spotify:track:5KONnBIQ9LqCxyeSPin26k,0.638,72,Trumpets,Jason Derulo,rap
14,0.02,https://api.spotify.com/v1/audio-analysis/7a86XRg84qjasly9f6bPSD,0.378,250627,0.638,7a86XRg84qjasly9f6bPSD,7.66e-05,10,0.0849,-5.576,1,0.075,184.086,4,https://api.spotify.com/v1/tracks/7a86XRg84qjasly9f6bPSD,audio_features,spotify:track:7a86XRg84qjasly9f6bPSD,0.735,70,We Are Young (feat. Janelle Monáe) - feat. Janelle Monae,fun.,indie
15,0.106,https://api.spotify.com/v1/audio-analysis/2tpfxAXiI52znho4WE3XFA,0.735,238427,0.761,2tpfxAXiI52znho4WE3XFA,0.0,4,0.0772,-5.459,0,0.0329,120.008,4,https://api.spotify.com/v1/tracks/2tpfxAXiI52znho4WE3XFA,audio_features,spotify:track:2tpfxAXiI52znho4WE3XFA,0.113,9,Talking Body,Tove Lo,house
16,0.25,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,0.647,263373,0.924,15JINEqzVMv3SvJTAXAKED,0.0,10,0.519,-4.957,1,0.33,173.962,4,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,audio_features,spotify:track:15JINEqzVMv3SvJTAXAKED,0.614,74,Love The Way You Lie,Eminem,hip hop
17,0.00107,https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs,0.818,213733,0.799,67awxiNHNyjMXhVgsHuIrs,0.128,1,0.057,-4.1,0,0.156,100.014,4,https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs,audio_features,spotify:track:67awxiNHNyjMXhVgsHuIrs,0.0815,74,Turn Down for What,DJ Snake,electronic
18,0.0022,https://api.spotify.com/v1/audio-analysis/46NBoIAHrmR7qcUGCIFEjR,0.367,207273,0.915,46NBoIAHrmR7qcUGCIFEjR,5.81e-05,9,0.0905,-3.456,0,0.0488,110.169,4,https://api.spotify.com/v1/tracks/46NBoIAHrmR7qcUGCIFEjR,audio_features,spotify:track:46NBoIAHrmR7qcUGCIFEjR,0.365,73,This One's For You (feat. Zara Larsson) - Official Song UEFA EURO 2016,David Guetta,electronic
19,0.595,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,0.686,242187,0.457,1EzrEOXmMH3G43AXT1y7pA,0.0,11,0.105,-8.322,1,0.0468,150.953,4,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,audio_features,spotify:track:1EzrEOXmMH3G43AXT1y7pA,0.718,84,I'm Yours,Jason Mraz,pop
20,0.181,https://api.spotify.com/v1/audio-analysis/7pNC5ZIKtwUK0ReSpM3P9f,0.741,209423,0.726,7pNC5ZIKtwUK0ReSpM3P9f,0.000189,3,0.111,-3.77,0,0.143,163.991,4,https://api.spotify.com/v1/tracks/7pNC5ZIKtwUK0ReSpM3P9f,audio_features,spotify:track:7pNC5ZIKtwUK0ReSpM3P9f,0.527,66,Black Widow,Iggy Azalea,rap
21,0.004,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,0.385,228360,0.866,04aAxqtGp5pv12UXAg4pkq,0.0,4,0.111,-2.817,0,0.0697,176.014,4,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,audio_features,spotify:track:04aAxqtGp5pv12UXAg4pkq,0.551,76,Centuries,Fall Out Boy,punk
22,0.0802,https://api.spotify.com/v1/audio-analysis/2sLwPnIP3CUVmIuHranJZU,0.697,193296,0.621,2sLwPnIP3CUVmIuHranJZU,0.0,9,0.162,-6.886,0,0.25,81.946,4,https://api.spotify.com/v1/tracks/2sLwPnIP3CUVmIuHranJZU,audio_features,spotify:track:2sLwPnIP3CUVmIuHranJZU,0.721,63,Wiggle (feat. Snoop Dogg),Jason Derulo,rap
23,0.00437,https://api.spotify.com/v1/audio-analysis/3O09PoBmmhotSUxLZfcRP0,0.621,205067,0.831,3O09PoBmmhotSUxLZfcRP0,8.34e-05,5,0.17,-4.676,1,0.0435,122.072,4,https://api.spotify.com/v1/tracks/3O09PoBmmhotSUxLZfcRP0,audio_features,spotify:track:3O09PoBmmhotSUxLZfcRP0,0.589,8,I Really Like You,Carly Rae Jepsen,pop
24,0.00101,https://api.spotify.com/v1/audio-analysis/4J8WVHRtXM6SMgsF7qohXy,0.736,258387,0.68,4J8WVHRtXM6SMgsF7qohXy,0.897,4,0.0922,-7.036,0,0.0361,120.995,4,https://api.spotify.com/v1/tracks/4J8WVHRtXM6SMgsF7qohXy,audio_features,spotify:track:4J8WVHRtXM6SMgsF7qohXy,0.0802,46,Stay High - Habits Remix,Tove Lo,house
25,0.0151,https://api.spotify.com/v1/audio-analysis/24lMtPOCzP5g4hrg3NklLa,0.637,220733,0.843,24lMtPOCzP5g4hrg3NklLa,0.0,5,0.0876,-5.413,1,0.0432,109.012,4,https://api.spotify.com/v1/tracks/24lMtPOCzP5g4hrg3NklLa,audio_features,spotify:track:24lMtPOCzP5g4hrg3NklLa,0.434,26,Just The Way You Are,Bruno Mars,pop
26,0.00882,https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH,0.613,231240,0.622,2y4lAQpi5VTNLu2ldeTdUH,0.0,1,0.37,-5.794,0,0.0334,80.003,4,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,audio_features,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,0.484,78,We Can't Stop,Miley Cyrus,pop
27,0.0106,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,0.714,201160,0.748,7LcfRTgAVTs5pQGEQgUEzN,0.0,11,0.325,-4.471,0,0.0546,128.03,4,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,audio_features,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,0.586,70,Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,pop
28,0.0113,https://api.spotify.com/v1/audio-analysis/57kR5SniQIbsbVoIjjOUDa,0.426,247267,0.722,57kR5SniQIbsbVoIjjOUDa,1.27e-06,5,0.262,-5.369,0,0.196,196.133,4,https://api.spotify.com/v1/tracks/57kR5SniQIbsbVoIjjOUDa,audio_features,spotify:track:57kR5SniQIbsbVoIjjOUDa,0.25,67,You Know You Like It,DJ Snake,electronic
29,0.669,https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK,0.642,258373,0.289,1VdZ0vKfR5jneCmWIUAMxK,0.0,9,0.18,-9.918,1,0.0367,84.996,4,https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK,audio_features,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,0.407,79,The A Team,Ed Sheeran,pop
30,0.0894,https://api.spotify.com/v1/audio-analysis/6KuHjfXHkfnIjdmcIvt9r0,0.64,189840,0.924,6KuHjfXHkfnIjdmcIvt9r0,3.92e-06,0,0.0971,-5.577,1,0.185,99.959,4,https://api.spotify.com/v1/tracks/6KuHjfXHkfnIjdmcIvt9r0,audio_features,spotify:track:6KuHjfXHkfnIjdmcIvt9r0,0.776,68,On Top Of The World,Imagine Dragons,rock
31,0.151,https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1,0.696,193059,0.59,3G6hD9B2ZHOsgf4WfNu7X1,0.0,6,0.247,-7.428,1,0.0904,99.984,4,https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1,audio_features,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,0.462,68,Team,Lorde,pop
32,0.41,https://api.spotify.com/v1/audio-analysis/05SBRd4fXgn8FX7bf8BCAE,0.695,234507,0.869,05SBRd4fXgn8FX7bf8BCAE,0.0,8,0.237,-5.066,1,0.0483,124.989,4,https://api.spotify.com/v1/tracks/05SBRd4fXgn8FX7bf8BCAE,audio_features,spotify:track:05SBRd4fXgn8FX7bf8BCAE,0.58,70,I Need Your Love,Calvin Harris,electronic
33,0.0962,https://api.spotify.com/v1/audio-analysis/4CpKEkdGbOJV51cSvx7SoG,0.747,245227,0.477,4CpKEkdGbOJV51cSvx7SoG,0.0,10,0.114,-11.062,0,0.276,93.44,4,https://api.spotify.com/v1/tracks/4CpKEkdGbOJV51cSvx7SoG,audio_features,spotify:track:4CpKEkdGbOJV51cSvx7SoG,0.321,72,Controlla,Drake,hip hop
34,0.265,https://api.spotify.com/v1/audio-analysis/5RIVoVdkDLEygELLCniZFr,0.825,185131,0.77,5RIVoVdkDLEygELLCniZFr,0.0,8,0.334,-8.508,1,0.134,139.982,4,https://api.spotify.com/v1/tracks/5RIVoVdkDLEygELLCniZFr,audio_features,spotify:track:5RIVoVdkDLEygELLCniZFr,0.965,63,Watch Me (Whip / Nae Nae),Silentó,Unknown
35,0.25,https://api.spotify.com/v1/audio-analysis/77NNZQSqzLNqh2A9JhLRkg,0.491,248907,0.802,77NNZQSqzLNqh2A9JhLRkg,0.0,4,0.387,-7.106,1,0.0392,119.25,4,https://api.spotify.com/v1/tracks/77NNZQSqzLNqh2A9JhLRkg,audio_features,spotify:track:77NNZQSqzLNqh2A9JhLRkg,0.472,78,Don't Stop Believin',Journey,rock
36,0.00969,https://api.spotify.com/v1/audio-analysis/5EmCpD8tUj78VW3kgaEjME,0.589,323480,0.621,5EmCpD8tUj78VW3kgaEjME,0.00104,5,0.181,-6.902,0,0.0468,140.03,4,https://api.spotify.com/v1/tracks/5EmCpD8tUj78VW3kgaEjME,audio_features,spotify:track:5EmCpD8tUj78VW3kgaEjME,0.401,55,Drunk in Love,Beyoncé,r&b
37,0.434,https://api.spotify.com/v1/audio-analysis/2Pavqy0vPxGilGe0IIetdP,0.707,218228,0.771,2Pavqy0vPxGilGe0IIetdP,0.0013,7,0.115,-6.275,1,0.0783,142.016,4,https://api.spotify.com/v1/tracks/2Pavqy0vPxGilGe0IIetdP,audio_features,spotify:track:2Pavqy0vPxGilGe0IIetdP,0.437,63,Geronimo,Sheppard,pop
38,0.145,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,0.733,239600,0.71,7w87IxuO7BDcJ3YUqCyMTT,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,audio_features,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,0.965,84,Pumped Up Kicks,Foster The People,indie
39,0.0128,https://api.spotify.com/v1/audio-analysis/02M6vucOvmRfMxTXDUwRXu,0.747,213507,0.705,02M6vucOvmRfMxTXDUwRXu,0.0,9,0.126,-5.137,0,0.126,136.024,4,https://api.spotify.com/v1/tracks/02M6vucOvmRfMxTXDUwRXu,audio_features,spotify:track:02M6vucOvmRfMxTXDUwRXu,0.56,77,7/11,Beyoncé,r&b
40,0.0353,https://api.spotify.com/v1/audio-analysis/5x9VIW2fS21JMswOt6AORI,0.713,175333,0.781,5x9VIW2fS21JMswOt6AORI,0.0,1,0.155,-4.859,1,0.121,102.078,4,https://api.spotify.com/v1/tracks/5x9VIW2fS21JMswOt6AORI,audio_features,spotify:track:5x9VIW2fS21JMswOt6AORI,0.8,67,Classic,MKTO,pop
41,0.727,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,0.56,309600,0.442,75JFxkI2RXiU7L9VXzMkle,1.71e-05,5,0.11,-7.224,1,0.0243,146.448,4,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,audio_features,spotify:track:75JFxkI2RXiU7L9VXzMkle,0.212,85,The Scientist,Coldplay,rock
42,0.222,https://api.spotify.com/v1/audio-analysis/2hsza71y54ABzmabyNDtM4,0.884,192381,0.826,2hsza71y54ABzmabyNDtM4,2.29e-06,11,0.0719,-3.672,0,0.0854,94.997,4,https://api.spotify.com/v1/tracks/2hsza71y54ABzmabyNDtM4,audio_features,spotify:track:2hsza71y54ABzmabyNDtM4,0.466,14,Hide Away,Daya,pop
43,0.403,https://api.spotify.com/v1/audio-analysis/7soJgKhQTO8hLP2JPRkL5O,0.667,194453,0.613,7soJgKhQTO8hLP2JPRkL5O,0.0,1,0.115,-5.353,1,0.0344,91.024,4,https://api.spotify.com/v1/tracks/7soJgKhQTO8hLP2JPRkL5O,audio_features,spotify:track:7soJgKhQTO8hLP2JPRkL5O,0.47,71,One Call Away,Charlie Puth,pop
44,0.021,https://api.spotify.com/v1/audio-analysis/0iyEaciAmtiv8xMkBg97Fy,0.745,231467,0.756,0iyEaciAmtiv8xMkBg97Fy,0.0,4,0.356,-4.749,1,0.0429,109.999,4,https://api.spotify.com/v1/tracks/0iyEaciAmtiv8xMkBg97Fy,audio_features,spotify:track:0iyEaciAmtiv8xMkBg97Fy,0.495,56,Payphone,Maroon 5,pop
45,0.163,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,0.209,295533,0.418,7LVHVU3tWfcxj5aiPFEW4Q,0.00195,3,0.113,-8.74,1,0.0338,138.265,4,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,audio_features,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,0.123,82,Fix You,Coldplay,rock
46,0.0235,https://api.spotify.com/v1/audio-analysis/27PmvZoffODNFW2p7ehZTQ,0.464,198237,0.771,27PmvZoffODNFW2p7ehZTQ,0.0,8,0.063,-4.503,1,0.336,158.777,4,https://api.spotify.com/v1/tracks/27PmvZoffODNFW2p7ehZTQ,audio_features,spotify:track:27PmvZoffODNFW2p7ehZTQ,0.69,72,Don't Mind,Kent Jones,pop
47,0.0399,https://api.spotify.com/v1/audio-analysis/0k6DnZMLoEUH8NGD5zh2SE,0.823,225227,0.563,0k6DnZMLoEUH8NGD5zh2SE,0.0,6,0.0851,-5.095,1,0.0443,98.031,4,https://api.spotify.com/v1/tracks/0k6DnZMLoEUH8NGD5zh2SE,audio_features,spotify:track:0k6DnZMLoEUH8NGD5zh2SE,0.682,74,Ayo,Chris Brown,rap
48,0.0757,https://api.spotify.com/v1/audio-analysis/4xkOaSrkexMciUUogZKVTS,0.572,297893,0.853,4xkOaSrkexMciUUogZKVTS,0.0,1,0.0798,-3.203,1,0.217,171.297,4,https://api.spotify.com/v1/tracks/4xkOaSrkexMciUUogZKVTS,audio_features,spotify:track:4xkOaSrkexMciUUogZKVTS,0.102,80,'Till I Collapse,Eminem,hip hop
49,0.0667,https://api.spotify.com/v1/audio-analysis/1cOyWWUr3oXJIxY0AjJEx9,0.621,185194,0.743,1cOyWWUr3oXJIxY0AjJEx9,0.0,7,0.0822,-4.398,1,0.0422,91.51,4,https://api.spotify.com/v1/tracks/1cOyWWUr3oXJIxY0AjJEx9,audio_features,spotify:track:1cOyWWUr3oXJIxY0AjJEx9,0.596,71,YOUTH,Troye Sivan,pop
50,0.601,https://api.spotify.com/v1/audio-analysis/5MhsZlmKJG6X5kTHkdwC4B,0.883,166849,0.817,5MhsZlmKJG6X5kTHkdwC4B,0.00449,0,0.11,-5.414,1,0.235,128.078,4,https://api.spotify.com/v1/tracks/5MhsZlmKJG6X5kTHkdwC4B,audio_features,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,0.595,74,I'm an Albatraoz,AronChupa,pop
51,0.119,https://api.spotify.com/v1/audio-analysis/6TaqooOXAEcijL6G1AWS2K,0.689,229747,0.521,6TaqooOXAEcijL6G1AWS2K,8.41e-05,0,0.108,-5.845,1,0.132,95.055,4,https://api.spotify.com/v1/tracks/6TaqooOXAEcijL6G1AWS2K,audio_features,spotify:track:6TaqooOXAEcijL6G1AWS2K,0.178,77,All My Friends,Snakehips,electronic
52,0.0598,https://api.spotify.com/v1/audio-analysis/3NLnwwAQbbFKcEcV8hDItk,0.647,230333,0.823,3NLnwwAQbbFKcEcV8hDItk,0.0,2,0.119,-5.231,1,0.0762,99.933,4,https://api.spotify.com/v1/tracks/3NLnwwAQbbFKcEcV8hDItk,audio_features,spotify:track:3NLnwwAQbbFKcEcV8hDItk,0.396,73,Perfect,One Direction,pop
53,0.4,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,0.63,225053,0.53,2YlZnw2ikdb837oKMKjBkW,0.0,0,0.177,-7.259,1,0.0434,108.038,3,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,audio_features,spotify:track:2YlZnw2ikdb837oKMKjBkW,0.417,82,Like I'm Gonna Lose You,Meghan Trainor,r&b
54,0.0941,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,0.485,242373,0.619,1mea3bSkSGXuIRvnydlB5b,3.31e-06,5,0.109,-7.115,0,0.0289,138.017,4,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,audio_features,spotify:track:1mea3bSkSGXuIRvnydlB5b,0.416,79,Viva La Vida,Coldplay,rock
55,0.0029,https://api.spotify.com/v1/audio-analysis/4Y6IdA3e4wwLrbKHDjufaC,0.616,218773,0.765,4Y6IdA3e4wwLrbKHDjufaC,0.0,0,0.149,-6.75,0,0.078,122.916,4,https://api.spotify.com/v1/tracks/4Y6IdA3e4wwLrbKHDjufaC,audio_features,spotify:track:4Y6IdA3e4wwLrbKHDjufaC,0.343,11,Love Myself,Hailee Steinfeld,pop
56,0.00108,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,0.33,222587,0.936,7oK9VyNzrYvRFo7nQEYkWN,0.0,1,0.0926,-3.66,1,0.0917,148.112,4,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,audio_features,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,0.234,80,Mr. Brightside,The Killers,rock
57,0.304,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,0.804,298941,0.459,5mCPDVBb16L4XQwDdbRUpz,0.0862,11,0.11,-11.556,1,0.039,111.963,4,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,audio_features,spotify:track:5mCPDVBb16L4XQwDdbRUpz,0.372,82,Passionfruit,Drake,hip hop
58,0.236,https://api.spotify.com/v1/audio-analysis/0qy5D3OJre7SPJNMOL9I71,0.886,225205,0.525,0qy5D3OJre7SPJNMOL9I71,0.0,8,0.057,-7.39,1,0.132,145.99,4,https://api.spotify.com/v1/tracks/0qy5D3OJre7SPJNMOL9I71,audio_features,spotify:track:0qy5D3OJre7SPJNMOL9I71,0.708,74,Broccoli,DRAM,hip hop
59,0.0935,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,0.819,219160,0.913,1vvNmPOiUuyCbgWmtc6yfm,3.72e-05,4,0.161,-3.059,0,0.0427,119.989,4,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,audio_features,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,0.536,81,My Way,Calvin Harris,electronic
60,0.0735,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,0.624,170827,0.876,0afhq8XCExXpqazXczTSve,0.0,9,0.327,-3.374,1,0.1,99.943,4,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,audio_features,spotify:track:0afhq8XCExXpqazXczTSve,0.781,87,Galway Girl,Ed Sheeran,pop
61,0.258,https://api.spotify.com/v1/audio-analysis/3lSDIJ2abCrOdDJ6pshUap,0.667,234213,0.624,3lSDIJ2abCrOdDJ6pshUap,0.0,6,0.145,-5.397,0,0.0698,124.012,4,https://api.spotify.com/v1/tracks/3lSDIJ2abCrOdDJ6pshUap,audio_features,spotify:track:3lSDIJ2abCrOdDJ6pshUap,0.39,72,Close,Nick Jonas,pop
62,0.0191,https://api.spotify.com/v1/audio-analysis/36lqt57OHqk48BVFzPDEKt,0.521,243960,0.752,36lqt57OHqk48BVFzPDEKt,0.0,11,0.0682,-5.374,0,0.0369,105.051,4,https://api.spotify.com/v1/tracks/36lqt57OHqk48BVFzPDEKt,audio_features,spotify:track:36lqt57OHqk48BVFzPDEKt,0.3,11,Midnight City,M83,indie
63,0.272,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb,0.508,261640,0.72,4JehYebiI9JE8sR8MisGVb,0.0,11,0.0563,-5.908,0,0.0628,79.983,4,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,audio_features,spotify:track:4JehYebiI9JE8sR8MisGVb,0.472,81,Halo,Beyoncé,r&b
64,0.0317,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,0.699,206167,0.529,3DmW6y7wTEYHJZlLo1r6XJ,3.59e-05,2,0.285,-7.548,1,0.0487,119.987,4,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,audio_features,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,0.121,71,Shower,Becky G,pop
65,0.0412,https://api.spotify.com/v1/audio-analysis/55h7vJchibLdUkxdlX3fK7,0.874,178560,0.692,55h7vJchibLdUkxdlX3fK7,7.24e-05,5,0.324,-5.28,0,0.0431,116.017,4,https://api.spotify.com/v1/tracks/55h7vJchibLdUkxdlX3fK7,audio_features,spotify:track:55h7vJchibLdUkxdlX3fK7,0.937,79,Treasure,Bruno Mars,pop
